"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 15 13:07:20 GMT 2023","Sat Apr 15 13:07:39 GMT 2023","18768","","test_conduit","TestConduit","","","test_favorite",""
"passed","Sat Apr 15 13:07:15 GMT 2023","Sat Apr 15 13:07:19 GMT 2023","3701","","test_conduit","TestConduit","","","test_delete_article",""
"passed","Sat Apr 15 13:07:10 GMT 2023","Sat Apr 15 13:07:14 GMT 2023","4253","","test_conduit","TestConduit","","","test_edit_article",""
"passed","Sat Apr 15 13:07:06 GMT 2023","Sat Apr 15 13:07:09 GMT 2023","3070","","test_conduit","TestConduit","","","test_new_article",""
"passed","Sat Apr 15 13:06:57 GMT 2023","Sat Apr 15 13:06:58 GMT 2023","1119","","test_conduit","TestConduit","","","test_accept_cookies",""
"passed","Sat Apr 15 13:06:59 GMT 2023","Sat Apr 15 13:07:02 GMT 2023","3434","","test_conduit","TestConduit","","","test_register",""
"passed","Sat Apr 15 13:07:04 GMT 2023","Sat Apr 15 13:07:04 GMT 2023","903","","test_conduit","TestConduit","","","test_login",""
