"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 09 17:50:26 GMT 2023","Sun Apr 09 17:50:30 GMT 2023","3140","","test_conduit","TestConduit","","","test_register",""
"passed","Sun Apr 09 17:50:24 GMT 2023","Sun Apr 09 17:50:25 GMT 2023","1074","","test_conduit","TestConduit","","","test_accept_cookies",""
