"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 15 13:18:55 GMT 2023","Sat Apr 15 13:18:58 GMT 2023","2922","","test_conduit","TestConduit","","","test_delete_article",""
"passed","Sat Apr 15 13:19:19 GMT 2023","Sat Apr 15 13:19:20 GMT 2023","1370","","test_conduit","TestConduit","","","test_pages",""
"passed","Sat Apr 15 13:18:59 GMT 2023","Sat Apr 15 13:19:18 GMT 2023","18582","","test_conduit","TestConduit","","","test_favorite",""
"passed","Sat Apr 15 13:18:46 GMT 2023","Sat Apr 15 13:18:47 GMT 2023","774","","test_conduit","TestConduit","","","test_login",""
"passed","Sat Apr 15 13:18:42 GMT 2023","Sat Apr 15 13:18:45 GMT 2023","3012","","test_conduit","TestConduit","","","test_register",""
"passed","Sat Apr 15 13:18:40 GMT 2023","Sat Apr 15 13:18:41 GMT 2023","1053","","test_conduit","TestConduit","","","test_accept_cookies",""
"passed","Sat Apr 15 13:18:51 GMT 2023","Sat Apr 15 13:18:54 GMT 2023","3445","","test_conduit","TestConduit","","","test_edit_article",""
"passed","Sat Apr 15 13:18:48 GMT 2023","Sat Apr 15 13:18:50 GMT 2023","1915","","test_conduit","TestConduit","","","test_new_article",""
