"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Apr 09 17:34:16 GMT 2023","Sun Apr 09 17:34:19 GMT 2023","2807","","test_conduit","TestConduit","","","test_register",""
"passed","Sun Apr 09 17:34:14 GMT 2023","Sun Apr 09 17:34:15 GMT 2023","1141","","test_conduit","TestConduit","","","test_accept_cookies",""
